iter	MAE
2903	0.07378464797
2904	0.07378304336
2905	0.07378123531
2906	0.07377915316
2907	0.07376994924
2908	0.0737671251
2909	0.0737654306
2910	0.07375922224
2911	0.07375802644
2912	0.07374757042
2913	0.07374250832
2914	0.07373975705
2915	0.07373629035
2916	0.07373470785
2917	0.0737314135
2918	0.07372595157
2919	0.07372215405
2920	0.0737186801
2921	0.07371181817
2922	0.0737091478
2923	0.07370247413
2924	0.07369608257
2925	0.07368815812
2926	0.07368549049
2927	0.07368479291
2928	0.07368135117
2929	0.07367940733
2930	0.07367836249
2931	0.07367137785
2932	0.07366777346
2933	0.07366238689
2934	0.07366152448
2935	0.07365950607
2936	0.07365442277
2937	0.07364680343
2938	0.07364196504
2939	0.07363027845
2940	0.07362462103
2941	0.07361917548
2942	0.07360959563
2943	0.07360828692
2944	0.07360584368
2945	0.07360461447
2946	0.07360107509
2947	0.07359733863
2948	0.0735943011
2949	0.07359163747
2950	0.07358868622
2951	0.07358391604
2952	0.07358019247
2953	0.07357945425
2954	0.07357449801
2955	0.07357298037
2956	0.07357196427
2957	0.07356859881
2958	0.07356558117
2959	0.07356159498
2960	0.07355842417
2961	0.07355530451
2962	0.07354922239
2963	0.07354481386
2964	0.07353994385
2965	0.07353585024
2966	0.07353376214
2967	0.07353236807
2968	0.07352939902
2969	0.0735206134
2970	0.07351910378
2971	0.07351363593
2972	0.07350730798
2973	0.07350538769
2974	0.07349555626
2975	0.07349141244
2976	0.07348723089
2977	0.07348107742
2978	0.07347410714
2979	0.07347373222
2980	0.07347067129
2981	0.07346652111
2982	0.07346186339
2983	0.07345796823
2984	0.07345625163
2985	0.07345337758
2986	0.07344926802
2987	0.07344292578
2988	0.0734396887
2989	0.07343380024
2990	0.07342309455
2991	0.07342188732
2992	0.07342127198
2993	0.07342018642
2994	0.07342003055
2995	0.07341778392
2996	0.07341576424
2997	0.07341159771
2998	0.07340956176
2999	0.07340542691
3000	0.07340360229
3001	0.07339349036
3002	0.07339026332
3003	0.07338779459
3004	0.07338483831
3005	0.07337949499
3006	0.07336612192
3007	0.07336530312
3008	0.07336145143
3009	0.07335875537
3010	0.07335222074
3011	0.07335006073
3012	0.07334156526
3013	0.07334004019
3014	0.07333962037
3015	0.07332674217
3016	0.07331970326
3017	0.07331529206
3018	0.07330695144
3019	0.07330488265
3020	0.07329775367
3021	0.07329583971
3022	0.07328819757
3023	0.07328796298
3024	0.07328689084
3025	0.07328473058
3026	0.07328407377
3027	0.07327882721
3028	0.0732733176
3029	0.07327259018
3030	0.07326807911
3031	0.07326249985
3032	0.07325993299
3033	0.07325836401
3034	0.07325445712
3035	0.07325417952
3036	0.07325324454
3037	0.0732505298
3038	0.07324743442
3039	0.07324650777
3040	0.07323943505
3041	0.0732358188
3042	0.07323403003
3043	0.07323123699
3044	0.07323073351
3045	0.07322560138
3046	0.07321724949
3047	0.07321348829
3048	0.07320655844
3049	0.07320145741
3050	0.07319766414
3051	0.07319593683
3052	0.07319115025
3053	0.07319025607
3054	0.07318609315
3055	0.0731821533
3056	0.07317806674
3057	0.07317330418
3058	0.07316984077
3059	0.07316239932
3060	0.07316137792
3061	0.07315830065
3062	0.07315251481
3063	0.07314175686
3064	0.07313725338
3065	0.07313567559
3066	0.07313443965
3067	0.07312975593
3068	0.07312816901
3069	0.07312744014
3070	0.07312593176
3071	0.07312465813
3072	0.07311660119
3073	0.07311057515
3074	0.07310806031
3075	0.07310678093
3076	0.07310139557
3077	0.07309815863
3078	0.07309758462
3079	0.07309431564
3080	0.07309415852
3081	0.07309336285
3082	0.07309049462
3083	0.07308980399
3084	0.07308545033
3085	0.07308333729
3086	0.07308290166
3087	0.07307943334
3088	0.07307703519
3089	0.073070775
3090	0.07306885626
3091	0.07306588966
3092	0.07306290917
3093	0.07305660446
3094	0.07305424772
3095	0.07305304812
3096	0.07305258632
3097	0.0730510545
3098	0.07304756978
3099	0.07304721234
3100	0.07304187354
3101	0.07304101936
3102	0.07303851662
3103	0.07303364566
3104	0.07302988123
3105	0.07302620419
3106	0.07302349202
3107	0.07301858343
3108	0.07301626133
3109	0.07301075223
3110	0.07300816219
3111	0.07300239206
3112	0.07299996457
3113	0.07299890217
3114	0.0729953195
3115	0.07299186934
3116	0.07298803224
3117	0.07298592377
3118	0.07298434673
3119	0.07297855785
3120	0.07297552089
3121	0.07297513013
3122	0.07297305362
3123	0.07296809328
3124	0.07296420928
3125	0.07296398987
3126	0.07296148584
3127	0.07295692491
3128	0.07295238344
3129	0.0729507853
3130	0.07294451003
3131	0.07294230356
3132	0.07294085825
3133	0.07293765591
3134	0.07293732946
3135	0.07293574718
3136	0.07293276154
3137	0.07292898221
3138	0.07292820632
3139	0.07292485038
3140	0.07292185961
3141	0.07291901468
3142	0.07291670596
3143	0.07291410123
3144	0.07291217743
3145	0.07291079623
3146	0.0729055
3147	0.07290462486
3148	0.0729028496
3149	0.07290198832
3150	0.07290036516
3151	0.07289258434
3152	0.07289083168
3153	0.07289009915
3154	0.07288862128
3155	0.07287889056
3156	0.07287736967
3157	0.07287126304
3158	0.0728711309
3159	0.0728695768
3160	0.07286496285
3161	0.0728623505
3162	0.07285800031
3163	0.07285626448
3164	0.0728539717
3165	0.07285291531
3166	0.07284474311
3167	0.07284078735
3168	0.07283649294
3169	0.07283192166
3170	0.07282736471
3171	0.07282600677
3172	0.07281772381
3173	0.07281643951
3174	0.07281292731
3175	0.07280729701
3176	0.07280020892
3177	0.07279682979
3178	0.0727949091
3179	0.07279168681
3180	0.07278907423
3181	0.07278741555
3182	0.07278663497
3183	0.07278304012
3184	0.07277973809
3185	0.07277399672
3186	0.07277158696
3187	0.07276528679
3188	0.07276229464
3189	0.07275840845
3190	0.0727554805
3191	0.07275252657
3192	0.07275172798
3193	0.07275101941
3194	0.0727502773
3195	0.07274956512
3196	0.07274919769
3197	0.07274264209
3198	0.07274056326
3199	0.07273982111
3200	0.07273572316
3201	0.07273496081
3202	0.07273195839
3203	0.0727302089
3204	0.07272340961
3205	0.07272263931
3206	0.07272045215
3207	0.07271964219
3208	0.07271671428
3209	0.07271543452
3210	0.07271392789
3211	0.07271189883
3212	0.07271017344
3213	0.07270846531
3214	0.07270623538
3215	0.07270595876
3216	0.07270437681
3217	0.07270288548
3218	0.07269929482
3219	0.07269648604
3220	0.07269596985
3221	0.07269521892
3222	0.0726927624
3223	0.07268924073
3224	0.07268296957
3225	0.07267951604
3226	0.07267851573
3227	0.07267458724
3228	0.07266717348
3229	0.07266661548
3230	0.0726651761
3231	0.07266382329
3232	0.07265916975
3233	0.07265574641
3234	0.07265536143
3235	0.07265032175
3236	0.07264978434
3237	0.07264937765
3238	0.0726491882
3239	0.0726472884
3240	0.07264403738
3241	0.07263885204
3242	0.07263574771
3243	0.07262882606
3244	0.07262609922
3245	0.07262566266
3246	0.07262394174
3247	0.07261988191
3248	0.07261899123
3249	0.07261629093
3250	0.07261455564
3251	0.07261440579
3252	0.07261264941
3253	0.07260829894
3254	0.07260131973
3255	0.07259988537
3256	0.07259774767
3257	0.07258971057
3258	0.07258530517
3259	0.07258090538
3260	0.07257958393
3261	0.07257767003
3262	0.07257575465
3263	0.07257527
3264	0.07257154735
3265	0.07257008596
3266	0.07256895938
3267	0.07256827383
3268	0.07256069957
3269	0.07255849957
3270	0.07255118303
3271	0.07254962046
3272	0.07254908503
3273	0.072548336
3274	0.07254404905
3275	0.07254267485
3276	0.0725414979
3277	0.07253910955
3278	0.07253866558
3279	0.07253097736
3280	0.07252589239
3281	0.07252363426
3282	0.07251483476
3283	0.07250581743
3284	0.07250267776
3285	0.07249676011
3286	0.07249589048
3287	0.07248866967
3288	0.0724870805
3289	0.07248215522
3290	0.07247486496
3291	0.07247262175
3292	0.07247096873
3293	0.07246612537
3294	0.07246433538
3295	0.07246314
3296	0.07245855368
3297	0.07245452847
3298	0.07245429532
3299	0.07245210396
3300	0.07244562911
3301	0.07244148279
3302	0.07243704651
3303	0.07243410625
3304	0.07242882301
3305	0.07242221299
3306	0.07241494386
3307	0.07241331311
3308	0.07240987591
3309	0.0724051649
3310	0.07240293701
3311	0.07239956099
3312	0.07239633751
3313	0.07239470739
3314	0.07238731289
3315	0.07238014589
3316	0.07237265117
3317	0.07236762226
3318	0.07236618099
3319	0.07236424957
3320	0.07236335213
3321	0.07236068967
3322	0.07235640953
3323	0.07235539264
3324	0.07235228622
3325	0.07234269239
3326	0.07234197904
3327	0.07234098501
3328	0.07233731488
3329	0.07233525043
3330	0.07233465134
3331	0.07233121147
3332	0.07232868521
3333	0.07232719606
3334	0.07232607887
3335	0.07231980836
3336	0.07231916134
3337	0.07231726857
3338	0.07231569229
3339	0.07231500874
3340	0.07231366674
3341	0.07231212345
3342	0.07230891624
3343	0.07230694537
3344	0.07230267762
3345	0.07230027464
3346	0.0722995957
3347	0.07229450754
3348	0.0722923427
3349	0.07228669427
3350	0.07228183898
3351	0.07228101599
3352	0.07226776512
3353	0.07226247339
3354	0.07225899659
3355	0.07225702645
3356	0.07225341415
3357	0.07225007699
3358	0.07224630714
3359	0.07224525738
3360	0.07224405006
3361	0.07224097221
3362	0.07224060129
3363	0.07223738356
3364	0.07223490936
3365	0.07223431148
3366	0.07223343423
3367	0.07222896995
3368	0.0722274339
3369	0.07222620693
3370	0.07221681431
3371	0.07221546401
3372	0.07221382671
3373	0.07221117764
3374	0.07220563793
3375	0.07220293123
3376	0.07219954605
3377	0.07219806253
3378	0.07219467181
3379	0.07218692934
3380	0.07218273497
3381	0.0721823109
3382	0.07217300798
3383	0.07217024501
3384	0.07216573588
3385	0.07216510063
3386	0.07216173166
3387	0.07215957978
3388	0.07215810822
3389	0.07215430082
3390	0.07215273323
3391	0.07215216561
3392	0.07215065814
3393	0.07214955968
3394	0.07214385992
3395	0.07214276633
3396	0.07214229611
3397	0.07213798105
3398	0.0721364233
3399	0.07213552963
3400	0.0721345803
3401	0.07213187202
3402	0.07212945681
3403	0.07212907778
3404	0.07212879825
3405	0.07212855901
3406	0.07212525033
3407	0.07212290568
3408	0.07212184705
3409	0.07211621464
3410	0.07211447659
3411	0.07211226157
3412	0.07210985632
3413	0.07210647263
3414	0.07210578105
3415	0.07210459978
3416	0.07210334851
3417	0.07209957981
3418	0.07209805544
3419	0.07209562749
3420	0.07209038767
3421	0.07208933337
3422	0.07208799349
3423	0.07208643432
3424	0.07208062039
3425	0.07207614097
3426	0.07207372743
3427	0.07206883929
3428	0.07206722189
3429	0.07206670833
3430	0.07205687523
3431	0.07205350953
3432	0.07205110771
3433	0.07205038833
3434	0.07204826535
3435	0.07204742057
3436	0.07204410509
3437	0.07204291227
3438	0.0720409438
3439	0.07203941329
3440	0.07203580519
3441	0.07203496487
3442	0.07203246381
3443	0.07203189465
3444	0.07203182888
3445	0.07203002213
3446	0.07202453528
3447	0.07201510605
3448	0.07201227984
3449	0.07200888837
3450	0.07200804818
3451	0.07200722096
3452	0.07200129733
3453	0.07199908047
3454	0.07199757404
3455	0.07199661769
3456	0.07199261671
3457	0.07199098891
3458	0.07198898919
3459	0.07198800654
3460	0.07198682609
3461	0.07198531202
3462	0.07198295365
3463	0.07197982569
3464	0.07197924425
3465	0.07197811099
3466	0.07197799856
3467	0.07197647478
3468	0.07197015697
3469	0.07196902055
3470	0.071965311
3471	0.07196343258
3472	0.07196145911
3473	0.07195432165
3474	0.07195290842
3475	0.07194898409
3476	0.07194552078
3477	0.07194232196
3478	0.0719416757
3479	0.07193808163
3480	0.07193691054
3481	0.07193399882
3482	0.07193179569
3483	0.07192583777
3484	0.07192202458
3485	0.07192141303
3486	0.07192043115
3487	0.07191650552
3488	0.07191426615
3489	0.07191334952
3490	0.07191139339
3491	0.07190760168
3492	0.07190571845
3493	0.07190219311
3494	0.07190071807
3495	0.07189124182
3496	0.07189032944
3497	0.07188945956
3498	0.0718864361
3499	0.0718834946
3500	0.07188341022
3501	0.07188156979
3502	0.07187778149
3503	0.07187223105
3504	0.07186675522
3505	0.07186441649
3506	0.07186249914
3507	0.07186191618
3508	0.07186103728
3509	0.07186008861
3510	0.07185334432
3511	0.07184687209
3512	0.07184017964
3513	0.0718384089
3514	0.07183458516
3515	0.07183378763
3516	0.07183191175
3517	0.07182752649
3518	0.07182213977
3519	0.07182010108
3520	0.07181829298
3521	0.0718168886
3522	0.07181545078
3523	0.07181334673
3524	0.07181020253
3525	0.07180452233
3526	0.07180379586
3527	0.07179917497
3528	0.07179392496
3529	0.07179099834
3530	0.0717881515
3531	0.0717879655
3532	0.07178694624
3533	0.07178465786
3534	0.07178357841
3535	0.07178132464
3536	0.07177671699
3537	0.07177198506
3538	0.07177065463
3539	0.07176588653
3540	0.07176253317
3541	0.07176132905
3542	0.07176000787
3543	0.07175935187
3544	0.07175668819
3545	0.07175275865
3546	0.07174975469
3547	0.07174574392
3548	0.07174505677
3549	0.07174086179
3550	0.07173971731
3551	0.07173783554
3552	0.07173432994
3553	0.07173278848
3554	0.07173069522
3555	0.07172861772
3556	0.07172725173
3557	0.07172178545
3558	0.07172074673
3559	0.07171779953
3560	0.07171675689
3561	0.07171454827
3562	0.07171232969
3563	0.07171158406
3564	0.07170897327
3565	0.07170797016
3566	0.07169930451
3567	0.0716973579
3568	0.07168858439
3569	0.07168514014
3570	0.07168119746
3571	0.07168041427
3572	0.0716771089
3573	0.07167222543
3574	0.07166858377
3575	0.07166702903
3576	0.07166515507
3577	0.07165999171
3578	0.07165793602
3579	0.0716560003
3580	0.07165531331
3581	0.07165423584
3582	0.07165170788
3583	0.07165115217
3584	0.07164873
3585	0.07164632872
3586	0.07164059425
3587	0.07163914591
3588	0.07163592763
3589	0.07163229264
3590	0.0716286624
3591	0.07162648027
3592	0.07162613149
3593	0.07162462366
3594	0.07162274322
3595	0.07162162131
3596	0.07162090397
3597	0.07161794845
3598	0.07161554954
3599	0.07160843999
3600	0.07160365932
3601	0.07160085347
3602	0.07159871157
3603	0.07159526341
3604	0.071592526
3605	0.07159090927
3606	0.07158926506
3607	0.07158839682
3608	0.07158764664
3609	0.07158639408
3610	0.07158587178
3611	0.07158341243
3612	0.07158257201
3613	0.07158190542
3614	0.07158071061
3615	0.07157850024
3616	0.0715746098
3617	0.07157102223
3618	0.07156929587
3619	0.07156811236
3620	0.07156753363
3621	0.07156589015
3622	0.0715637625
3623	0.07155949757
3624	0.07155735105
3625	0.07155502971
3626	0.07155143543
3627	0.07155099932
3628	0.07155015674
3629	0.07154901745
3630	0.07154706894
3631	0.0715440553
3632	0.07154187068
3633	0.07153866181
3634	0.07153836044
3635	0.07153805491
3636	0.07153747329
3637	0.07153675398
3638	0.0715326302
3639	0.07152794572
3640	0.07152693172
3641	0.07152371777
3642	0.07152234058
3643	0.07152130872
3644	0.07151908717
3645	0.07151769488
3646	0.07151618687
3647	0.07151085746
3648	0.07151034312
3649	0.07150976638
3650	0.07150599086
3651	0.07150574533
3652	0.07150425075
3653	0.07150204191
3654	0.0715016394
3655	0.07149881055
3656	0.07149823454
3657	0.07149423378
3658	0.07148929392
3659	0.0714859195
3660	0.07148369025
3661	0.07148137239
3662	0.07147976094
3663	0.07147863888
3664	0.07147252854
3665	0.07146726855
3666	0.07146436972
3667	0.07146233433
3668	0.07146131185
3669	0.07145849258
3670	0.0714540653
3671	0.07145295753
3672	0.07145289826
3673	0.0714512952
3674	0.07145069772
3675	0.07144864866
3676	0.07144525465
3677	0.07144523257
3678	0.07144332035
3679	0.07143969042
3680	0.07143653731
3681	0.07143538008
3682	0.07143359934
3683	0.07143095644
3684	0.07142783217
3685	0.07142150407
3686	0.07141650753
3687	0.07141537854
3688	0.0714141334
3689	0.07141279904
3690	0.07141021123
3691	0.07140684164
3692	0.07140152086
3693	0.07140004565
3694	0.07139486039
3695	0.07139441161
3696	0.07139161708
3697	0.07138839738
3698	0.07138695068
3699	0.07138482258
3700	0.0713834387
3701	0.07138197183
3702	0.07138055157
3703	0.07137971034
3704	0.07137885083
3705	0.0713769663
3706	0.07137409056
3707	0.07137390655
3708	0.07136532285
3709	0.07136371416
3710	0.07135930006
3711	0.07135787253
3712	0.07135685056
3713	0.07135610376
3714	0.07135579199
3715	0.0713554742
3716	0.07135340546
3717	0.07135304469
3718	0.07135181398
3719	0.0713467175
3720	0.07134613298
3721	0.07134552818
3722	0.07134276085
3723	0.07134209109
3724	0.0713377465
3725	0.07133527718
3726	0.07133442944
3727	0.07132808969
3728	0.07132219352
3729	0.071317812
3730	0.07131717549
3731	0.0713123764
3732	0.07131198067
3733	0.07130665125
3734	0.0713002006
3735	0.07129758525
3736	0.07129637996
3737	0.0712935357
3738	0.07129238253
3739	0.07129082242
3740	0.07128921328
3741	0.0712861522
3742	0.0712836126
3743	0.07128091298
3744	0.07127787325
3745	0.07127537963
3746	0.07127476956
3747	0.07127290564
3748	0.07127262147
3749	0.07126797387
3750	0.07126165624
3751	0.07125897391
3752	0.07125472435
3753	0.07125231524
3754	0.07124931563
3755	0.07124677863
3756	0.07124452649
3757	0.07124370266
3758	0.07124174754
3759	0.07123925851
3760	0.07123863509
3761	0.07123738104
3762	0.07123197373
3763	0.07122946406
3764	0.0712290093
3765	0.07122767954
3766	0.07122611076
3767	0.07122127385
3768	0.07121986161
3769	0.07121762505
3770	0.07121686963
3771	0.07121360573
3772	0.07120895351
3773	0.07120845876
3774	0.07120353249
3775	0.07120209376
3776	0.07119930571
3777	0.0711973533
3778	0.07119607903
3779	0.07119338271
3780	0.07119314554
3781	0.07118929191
3782	0.07118664013
3783	0.07118619405
3784	0.07118421901
3785	0.0711824853
3786	0.0711787081
3787	0.07117645472
3788	0.07117187929
3789	0.07117135349
3790	0.07117077996
3791	0.0711684644
3792	0.07116524392
3793	0.07116204033
3794	0.07115961797
3795	0.07115934107
3796	0.07114878283
3797	0.07114302467
3798	0.07113868203
3799	0.07113678575
3800	0.07113528605
3801	0.07113448139
3802	0.07113285351
3803	0.07113123838
3804	0.07112928919
3805	0.07112839883
3806	0.07112751739
3807	0.07112607848
3808	0.07112426983
3809	0.07112202402
3810	0.07111607169
3811	0.07111461847
3812	0.07111272047
3813	0.07111236462
3814	0.07111201747
3815	0.07110909779
3816	0.0711076136
3817	0.07110572377
3818	0.07110216881
3819	0.07109868653
3820	0.07109855063
3821	0.07109783089
3822	0.07109103227
3823	0.07109101183
3824	0.07108722585
3825	0.07108665536
3826	0.07108508215
3827	0.07108099269
3828	0.07107788383
3829	0.07107400357
3830	0.071068216
3831	0.07106232177
3832	0.07106112945
3833	0.071058484
3834	0.07105230136
3835	0.07105138778
3836	0.07104636049
3837	0.0710451552
3838	0.0710433455
3839	0.07104081084
3840	0.07103638938
3841	0.07103479588
3842	0.0710331301
3843	0.07103036432
3844	0.07102938775
3845	0.07102744819
3846	0.0710257048
3847	0.07102442032
3848	0.07102129586
3849	0.0710207401
3850	0.07101979874
3851	0.07101835173
3852	0.0710088957
3853	0.0710075657
3854	0.07100685601
3855	0.07100243385
3856	0.07099614641
3857	0.07099488146
3858	0.07099245535
3859	0.07098712388
3860	0.07098487643
3861	0.070982977
3862	0.07098089151
3863	0.07098062035
3864	0.07097923945
3865	0.07097876289
3866	0.07097661672
3867	0.07097340569
3868	0.07097205466
3869	0.07096891296
3870	0.07096851166
3871	0.07096147935
3872	0.07095794247
3873	0.07095667663
3874	0.07095326881
3875	0.07094967953
3876	0.07094794746
3877	0.07094238309
3878	0.07093799376
3879	0.07093592552
3880	0.07093566489
3881	0.07093483903
3882	0.0709322635
3883	0.07093076623
3884	0.07092928663
3885	0.07092190663
3886	0.0709193156
3887	0.07091642262
3888	0.07091602848
3889	0.07091504828
3890	0.07091385842
3891	0.07091083596
3892	0.07091053384
3893	0.07091041741
3894	0.07091013604
3895	0.07090597706
3896	0.0709016229
3897	0.07089981724
3898	0.07089793311
3899	0.07089788529
3900	0.07089528892
3901	0.07089314658
3902	0.0708914892
3903	0.07088539079
3904	0.07088113636
3905	0.07087839441
3906	0.07087611588
3907	0.07087460974
3908	0.0708718863
3909	0.07087122737
3910	0.07086939783
3911	0.0708691253
3912	0.07086776489
3913	0.07086446831
3914	0.07086219836
3915	0.07085851596
3916	0.07085845531
3917	0.0708556673
3918	0.07085164859
3919	0.07084965597
3920	0.0708476174
3921	0.07084750126
3922	0.07084543351
3923	0.07084474328
3924	0.07084146275
3925	0.07083633943
3926	0.07083451365
3927	0.07083137896
3928	0.07082955723
3929	0.07082854324
3930	0.07082491136
3931	0.07082279127
3932	0.07081878619
3933	0.07081832888
3934	0.07081443933
3935	0.07081312624
3936	0.07081057515
3937	0.07080955138
3938	0.07080614089
3939	0.07080368538
3940	0.07080246651
3941	0.07079943527
3942	0.070798947
3943	0.07079734558
3944	0.07079346611
3945	0.07078994946
3946	0.07078792963
3947	0.07078531728
3948	0.07078277091
3949	0.07078251489
3950	0.07078076732
3951	0.07077937965
3952	0.07077634329
3953	0.07077601533
3954	0.07077431821
3955	0.07077380904
3956	0.07077333064
3957	0.07077183502
3958	0.07077078914
3959	0.07076786205
3960	0.07076540169
3961	0.07076489064
3962	0.0707642954
3963	0.07076302196
3964	0.07076190611
3965	0.07076116797
3966	0.07076072321
3967	0.07075705088
3968	0.0707555419
3969	0.07075072123
3970	0.07075007619
3971	0.07074845503
3972	0.07074636907
3973	0.07074478005
3974	0.07074068899
3975	0.07073691621
3976	0.07073637382
3977	0.0707341169
3978	0.07073326283
3979	0.07073261818
3980	0.07073172387
3981	0.07073124281
3982	0.07073095852
3983	0.07073030613
3984	0.07072701219
3985	0.07072587824
3986	0.07072452641
3987	0.07072199547
3988	0.07071534001
3989	0.0707098663
3990	0.07070683149
3991	0.07070630043
3992	0.07070536092
3993	0.07070334624
3994	0.07069199504
3995	0.07069003734
3996	0.07068599915
3997	0.07068374963
3998	0.07067969762
3999	0.07067490969
4000	0.07067133974
4001	0.07067002036
4002	0.070666367
4003	0.0706631005
4004	0.07065918857
4005	0.07065581143
4006	0.07065137361
4007	0.07064642296
4008	0.0706427342
4009	0.07064251599
4010	0.0706421559
4011	0.07063889658
4012	0.07063350825
4013	0.07063159083
4014	0.07062940276
4015	0.07062733079
4016	0.07062635154
4017	0.07062357903
4018	0.0706203461
4019	0.07061709664
4020	0.07060774827
4021	0.07060745826
4022	0.0706039186
4023	0.07060319178
4024	0.07059886316
4025	0.07059449709
4026	0.07059363789
4027	0.07059160004
4028	0.07058906588
4029	0.0705866181
4030	0.07058462712
4031	0.07057686605
4032	0.07057341728
4033	0.07057320509
4034	0.07057107181
4035	0.07056990111
4036	0.07056888734
4037	0.07056580851
4038	0.07056363944
4039	0.0705617166
4040	0.07055897371
4041	0.07055328467
4042	0.07055031437
4043	0.07054539497
4044	0.07054495711
4045	0.0705440888
4046	0.0705417213
4047	0.07053857743
4048	0.07053480809
4049	0.0705343111
4050	0.07053414008
4051	0.07053313294
4052	0.070532621
4053	0.07053106201
4054	0.07052906073
4055	0.07052759286
4056	0.07052614557
4057	0.07052523587
4058	0.07052342791
4059	0.07052126536
4060	0.07052066078
4061	0.07051859438
4062	0.0705182957
4063	0.07051674031
4064	0.07051635148
4065	0.07051232702
4066	0.07051223986
4067	0.07050944904
